State County Code,AQI,ALAND,AWATER,INTPTLAT,INTPTLONG,PCP,TEMP,WIND,Region,Personal income (thousands of dollars),Population (persons),Per capita personal income (dollars),Construction,Manufacturing,Wholesale trade,Retail trade,Information,"Professional scientific and technical services",Administrative and support and waste management and remediation services,Other services (except government and government enterprises),Farm earnings Forestry Fishing Mining Quarrying Oil Gas extraction,Finance Insurance Real estate Rental Leasing,Arts Entertainment Recreation Accommodation Food services,Workers 16 years and over,Car truck or van,Car truck or van-Drove alone,Car truck or van-Carpooled,Public transportation (excluding taxicab),Walked,Bicycle,Taxicab motorcycle or other means,Worked at home,No vehicle available,1 vehicle available,2 vehicles available,3 or more vehicles available,State Code,County Code,AQI Label
6073,71.38524590163935,10895149811,826195031,33.023604,-116.776117,13.17,64.8,3.4394174692423096,8.0,183032418.0,3317749.0,55168.0,6864857.0,11309616.0,4916111.0,6694636.0,4458616.0,18876348.0,5385756.0,4685344.0,340028.0,9728953.0,7431341.0,1605455.0,84.6,75.7,8.9,2.9,3.2,0.7,1.5,7.1,2.0,18.2,41.0,38.8,6,73,1
6075,36.4986301369863,121455687,479136515,37.727239000000004,-123.032229,28.85,58.3,,8.0,96161308.0,870887.0,110418.0,3036092.0,1964261.0,2838042.0,3787380.0,8372001.0,27476068.0,3799919.0,2796602.0,3713.01,15563188.0,5776929.0,500469.0,40.3,33.7,6.7,34.3,11.1,3.9,4.0,6.4,20.6,36.9,26.6,15.9,6,75,0
6077,61.193989071038246,3606276598,89025932,37.934982,-121.272244,18.33,63.3,4.5231780269266455,8.0,29684494.0,733709.0,40458.0,994894.0,1392587.0,991003.0,1206536.0,164325.0,518327.0,586864.0,731638.0,1015723.0,758900.0,611992.0,293931.0,91.2,76.7,14.4,1.5,1.7,0.5,0.8,4.3,2.2,15.7,36.2,45.8,6,77,1
6079,55.524590163934434,8548640337,815490673,35.385224,-120.447544,16.06,61.1,4.423383110502992,8.0,14552207.0,282887.0,51442.0,851289.0,535231.0,222279.0,762292.0,161984.0,640509.0,247745.0,410556.0,302333.0,490336.0,623773.0,133597.0,85.3,74.8,10.4,1.0,5.0,1.8,0.9,6.1,1.3,14.2,41.4,43.1,6,79,1
6081,38.745205479452046,1161658961,757412213,37.414663,-122.371545,33.08,58.2,,8.0,80855056.0,764797.0,105721.0,2894659.0,4586531.0,1740628.0,2366417.0,10499353.0,11955995.0,2045353.0,1706842.0,113007.0,6264140.0,2143814.0,405929.0,79.0,69.4,9.6,11.4,2.4,1.2,1.1,5.0,2.6,17.8,38.9,40.7,6,81,0
6083,49.57103825136612,7084000598,2729814515,34.537057,-120.039973,15.99,60.4,4.050156704137675,8.0,25007127.0,446170.0,56048.0,861173.0,1272519.0,577461.0,992463.0,626467.0,1612053.0,549463.0,642047.0,1310065.0,1079045.0,1117467.0,211202.0,81.8,67.1,14.6,3.6,4.1,3.9,0.9,5.7,2.2,20.4,34.3,43.2,6,83,1
6085,43.456284153005456,3344210021,33276429,37.220777000000005,-121.69062199999999,29.64,59.9,5.903308616438362,8.0,170672534.0,1919402.0,88920.0,6086701.0,35333473.0,6305404.0,5605746.0,24767094.0,31103021.0,5880727.0,2889738.0,223731.0,7608522.0,4289866.0,937511.0,84.9,74.4,10.5,4.4,2.3,1.7,1.3,5.4,2.3,16.4,39.0,42.4,6,85,1
6087,33.087431693989075,1152967330,419570389,37.012488,-122.007205,40.44,58.9,,8.0,16330704.0,274673.0,59455.0,760943.0,597762.0,362214.0,667049.0,112407.0,643270.0,374966.0,432075.0,364739.02,502601.0,538574.0,132813.0,76.9,68.3,8.6,2.6,5.7,2.7,4.2,7.8,1.5,15.7,39.4,43.3,6,87,0
6089,46.7896174863388,9778179454,186530168,40.760514,-122.04355600000001,57.21,56.3,2.0878724060402694,8.0,7618308.0,179631.0,42411.0,289301.0,162942.0,112913.0,434382.0,64385.0,223920.0,162314.0,208648.0,25163.02,227987.0,193578.0,71058.0,88.9,83.2,5.8,0.7,3.0,0.5,1.3,5.6,1.5,18.5,41.1,38.9,6,89,1
6093,28.058011049723763,16261974847,179108278,41.587986,-122.53328700000002,48.93,50.1,,8.0,1810152.0,43603.0,41514.0,46499.0,54369.0,14206.0,68516.0,15074.0,26790.0,21931.0,42942.0,13188.02,22651.0,52609.0,,,,,,,,,,,,,,6,93,0
6095,43.22950819672131,2128380148,218647027,38.267226,-121.939594,22.86,61.9,,8.0,20315904.0,440207.0,46151.0,1122478.0,1515465.0,405237.0,780662.0,105111.0,376171.0,416502.0,450460.0,136369.0,418090.0,466665.0,203069.0,90.8,77.1,13.7,2.6,1.4,0.3,0.9,4.0,2.7,15.6,37.2,44.4,6,95,1
6097,33.77322404371586,4081437574,497508807,38.525182,-122.92611000000001,49.56,58.2,,8.0,28457348.0,503070.0,56567.0,1691615.0,2134038.0,773268.0,1284797.0,395292.0,1240472.0,663848.0,901280.0,367863.0,1106371.0,959729.0,248606.0,86.3,75.0,11.3,1.2,2.9,1.2,1.1,7.3,1.4,14.5,41.5,42.6,6,97,0
6099,64.21311475409836,3874642752,46376455,37.562315999999996,-121.002831,18.04,63.2,3.2074157650273194,8.0,22365699.0,541560.0,41299.0,842273.0,1741702.0,,1007452.0,96924.0,463198.0,396389.0,496356.0,1212895.0,547464.0,519227.0,217657.0,90.4,79.6,10.8,1.0,1.8,0.7,1.0,5.1,1.7,13.7,38.9,45.7,6,99,1
6101,59.05191256830601,1560255999,15724974,39.036190000000005,-121.70393999999999,21.39,64.3,4.771404482758623,8.0,4012987.0,96651.0,41520.0,121051.0,106803.0,111379.0,194018.0,18255.0,57772.0,74845.0,81817.0,231608.0,126469.0,74166.0,38596.0,92.4,78.5,13.9,0.7,1.5,0.4,0.4,4.5,0.8,17.2,44.6,37.5,6,101,1
6103,54.920765027322396,7639720404,32276063,40.126156,-122.232276,47.99,59.7,10.370266925233649,8.0,2378668.0,63276.0,37592.0,81655.0,117701.0,19523.0,92252.0,6451.0,19090.0,21948.0,48812.0,146050.0,27834.0,33667.0,,,,,,,,,,,,,,6,103,1
6105,42.802395209580844,8234265201,73407949,40.647724,-123.11440400000001,74.92,54.0,,8.0,487656.0,12782.0,38152.0,16216.0,16520.0,886.0,19401.0,1865.0,6096.0,2574.0,11550.0,-3603.98,1703.01,9038.0,,,,,,,,,,,,,,6,105,1
6107,85.31147540983606,12495016292,37081410,36.228823999999996,-118.78106100000001,19.73,55.8,3.143504346153845,8.0,17366455.0,460437.0,37717.0,452884.0,882376.0,365031.0,720410.0,92184.0,243697.0,374731.0,405228.0,2287808.0,392173.0,316704.0,169790.0,92.1,78.8,13.3,0.9,1.2,0.5,2.5,2.9,2.7,20.2,39.2,37.9,6,107,1
6109,56.717514124293785,5752184086,138627184,38.021434,-119.96473300000001,45.14,51.8,1.4147198743169398,8.0,2336599.0,53804.0,43428.0,83959.0,55888.0,13249.0,105544.0,24277.0,,27890.0,47630.0,24738.0,45121.0,75701.0,,,,,,,,,,,,,,6,109,1
6111,55.05737704918032,4773390489,945942791,34.358740999999995,-119.13314299999999,16.14,59.6,4.199980414956679,8.0,47397620.0,849738.0,55779.0,1543984.0,3960369.0,1500246.0,2054780.0,736017.0,2077933.0,1212735.0,1061767.0,1450048.0,2280983.0,1147319.0,410448.0,90.2,77.5,12.7,1.3,1.7,0.7,1.0,5.2,1.3,13.2,38.3,47.3,6,111,1
6113,42.877049180327866,2628256658,22688574,38.679595,-121.902441,22.92,63.1,4.648099373259054,8.0,10758599.0,215802.0,49854.0,494860.0,479114.0,,399476.0,112339.0,460003.0,226694.0,249383.0,416164.0,305043.0,222523.0,92696.0,78.4,68.7,9.7,4.6,2.6,8.0,0.5,5.9,4.0,19.9,39.7,36.4,6,113,1
8001,46.93989071038251,3023271523,41765935,39.874325,-104.331872,14.89,51.1,3.73341406557377,7.0,19119527.0,498187.0,38378.0,2205738.0,1083002.0,1352857.0,870085.0,267346.0,627765.0,652575.0,629682.0,124660.0,568821.0,465770.0,253868.0,88.4,78.0,10.4,4.1,1.6,0.2,0.8,4.9,2.7,14.3,38.8,44.2,8,1,1
8003,20.419444444444444,1871465871,1847609,37.568442,-105.78804099999999,11.15,44.0,,7.0,585294.0,16654.0,35144.0,26231.0,6267.0,12139.0,42572.0,3032.0,12363.0,,15234.0,31046.02,28674.0,20369.0,,,,,,,,,,,,,,8,3,0
8005,48.93989071038251,2066627495,19498045,39.644554,-104.33170600000001,15.54,50.4,6.912023621584697,7.0,34689868.0,637068.0,54452.0,2073608.0,585015.0,1909998.0,1640760.0,1543562.0,4203544.0,1474819.0,1009271.0,595235.0,4137562.0,1436147.0,336485.0,86.3,76.5,9.8,3.5,2.0,0.3,1.0,6.9,2.0,18.2,43.7,36.1,8,5,1
8007,18.403458213256485,3496717295,13735089,37.202395,-107.05086299999999,20.92,45.0,,7.0,516046.0,12854.0,40147.0,45237.0,5367.0,7601.0,30231.0,2183.0,16054.0,6812.0,19352.0,7158.0,21056.0,25521.0,,,,,,,,,,,,,,8,7,0
8013,34.48529411764706,1881211993,36590886,40.09497,-105.397691,17.78,46.4,4.0847116147541,7.0,20528122.0,322226.0,63707.0,530850.0,1724673.0,706840.0,725347.0,1012222.0,3690737.0,404660.0,531411.0,176987.0,946297.0,681217.0,168216.0,72.4,65.2,7.2,4.6,6.1,4.2,0.6,12.1,2.2,19.4,42.9,35.5,8,13,0
8015,51.735099337748345,2624715689,3999975,38.738224,-106.316685,15.1,39.7,,7.0,759454.0,19058.0,39850.0,55966.0,11281.0,12774.0,49065.0,4651.0,27153.0,3546.0,19916.0,1423.02,25062.0,52962.0,,,,,,,,,,,,,,8,15,1
8019,53.13826366559486,1023554666,3280482,39.689403000000006,-105.67078300000001,24.34,39.1,,7.0,513070.0,9436.0,54374.0,9963.0,,6568.0,9094.0,-427.0,14537.0,5923.0,10742.0,,4876.0,32486.0,,,,,,,,,,,,,,8,19,1
8029,18.94117647058824,2957991297,16886462,38.861756,-107.86475700000001,16.55,48.1,,7.0,983836.0,30442.0,32318.0,42573.0,20976.0,5890.0,46175.0,6242.0,18060.0,9386.0,27588.0,35930.0,29198.0,15364.0,,,,,,,,,,,,,,8,29,0
8031,54.60928961748635,397133930,4225831,39.76185,-104.881105,12.26,52.3,3.4865479815573766,7.0,46612315.0,693060.0,67256.0,2138512.0,1482434.0,2827446.0,1307365.0,1046826.0,7284729.0,1852621.0,1378762.0,6532229.0,5275677.0,2580276.0,377214.0,77.6,69.7,7.9,6.3,4.5,2.2,1.3,8.2,3.9,27.7,44.2,24.2,8,31,1
8035,50.4475138121547,2176272717,6752511,39.325414,-104.925987,15.56,48.5,4.936770098976108,7.0,22063919.0,328632.0,67139.0,824576.0,176947.0,543727.0,726432.0,514407.0,1690609.0,448572.0,461303.0,200809.0,1597653.0,435857.0,175996.0,83.3,76.4,6.9,2.1,1.2,0.2,1.3,11.9,0.8,12.7,48.6,37.8,8,35,1
8041,48.89890710382514,5508492691,7108817,38.827383000000005,-104.527472,15.11,49.7,3.674147688524596,7.0,30565961.0,688284.0,44409.0,1373858.0,875907.0,489219.0,1311054.0,576380.0,2589249.0,903317.0,893125.0,28400.0,1454847.0,876119.0,338256.0,87.8,76.5,11.3,0.5,3.6,0.4,0.8,6.9,1.5,18.6,45.3,34.7,8,41,1
8043,14.538461538461537,3970664556,2235368,38.45517,-105.424958,12.88,47.1,,7.0,1519031.0,47446.0,32016.0,56323.0,49833.0,7454.0,62629.0,6052.0,18847.0,12017.0,33726.0,6659.01,26296.0,31055.0,,,,,,,,,,,,,,8,43,0
8045,49.778688524590166,7634080241,21423704,39.599352,-107.90978,20.72,44.7,3.054955527950312,7.0,3252159.0,58887.0,55227.0,293451.0,29184.0,49559.0,137383.0,7993.0,117467.0,65567.0,79485.0,138869.0,111938.0,105140.0,,,,,,,,,,,,,,8,45,1
8049,44.80921052631579,4782260510,59902382,40.123205,-106.09593500000001,21.16,38.7,,7.0,625317.0,15008.0,41666.0,55740.0,7445.0,,28810.0,613.0,,10021.0,20720.0,4710.0,25915.0,105438.0,,,,,,,,,,,,,,8,49,1
8051,44.038251366120214,8389338061,53067068,38.67264,-107.066506,20.66,39.2,,7.0,713313.0,16408.0,43473.0,54086.0,5629.0,3516.0,34846.0,4255.0,36144.0,12680.0,23561.0,211.02,27334.0,69757.0,,,,,,,,,,,,,,8,51,1
8057,7.426086956521739,4179530269,18750017,40.663432,-106.32924799999999,23.02,38.2,,7.0,61958.0,1357.0,45658.0,,,,2086.0,,2246.0,432.0,,4811.02,,2406.0,,,,,,,,,,,,,,8,57,0
8059,53.93715846994535,1979302374,25443077,39.579511,-105.24546200000002,15.74,47.8,4.972532103305794,7.0,32230590.0,571837.0,56363.0,1548506.0,2228518.0,952756.0,1306954.0,360416.0,2629998.0,857917.0,795448.0,79062.0,1137491.0,753892.0,305059.0,84.9,77.4,7.5,3.3,1.5,0.4,1.0,8.9,1.7,15.4,43.9,39.0,8,59,1
8067,51.69125683060109,4376514359,25383359,37.287366999999996,-107.83971799999999,21.32,46.4,1.7546449013698626,7.0,2843289.0,55623.0,51117.0,234274.0,40802.0,41262.0,114658.0,32473.0,146840.0,46621.0,67282.0,159926.0,156555.0,120342.0,,,,,,,,,,,,,,8,67,1
8069,56.57103825136612,6724080411,97955155,40.658093,-105.486764,18.0,44.1,3.0814670109289617,7.0,16019414.0,339993.0,47117.0,947603.0,1368093.0,393589.0,726740.0,168163.0,1223863.0,413189.0,454951.0,92419.0,634523.0,544181.0,175334.0,84.0,74.5,9.5,1.7,2.5,3.2,1.1,7.7,1.1,14.3,44.1,40.5,8,69,1
8077,47.60109289617486,8621911414,31428362,39.019421,-108.46189299999999,16.76,48.6,4.875601601671306,7.0,5870880.0,150083.0,39118.0,385112.0,158660.0,170508.0,285728.0,32316.0,181732.0,141448.0,169823.0,229746.0,264174.0,182456.0,66884.0,86.2,78.7,7.5,0.1,4.2,2.0,1.2,6.3,1.0,21.0,38.4,39.5,8,77,1
8081,40.971014492753625,12284943876,19803412,40.616358,-108.211099,16.12,45.1,5.419130845360824,7.0,514447.0,13109.0,39244.0,18341.0,4296.0,10733.0,25902.0,2784.0,,4822.0,13153.0,49815.0,8750.0,11597.0,,,,,,,,,,,,,,8,81,1
8083,47.60109289617486,5255807830,27390369,37.338025,-108.595786,16.76,50.0,5.262939792349731,7.0,1011949.0,26999.0,37481.0,61278.0,17466.0,15045.0,51347.0,2334.0,17338.0,7707.0,24576.0,19246.0,19587.0,28906.0,,,,,,,,,,,,,,8,83,1
8085,40.43873517786561,5804023644,4923261,38.407507,-108.266282,13.08,48.9,2.412572647286822,7.0,1481110.0,41471.0,35714.0,85068.0,69128.0,32293.0,76629.0,6955.0,39194.0,24070.0,51037.0,20443.0,45435.0,33296.0,,,,,,,,,,,,,,8,85,1
8093,50.360655737704924,5682170112,43530449,39.118914000000004,-105.717648,16.04,39.8,,7.0,692527.0,17166.0,40343.0,32348.0,4033.0,13191.0,12320.0,857.0,17882.0,,16279.0,-3396.98,7053.0,7865.0,,,,,,,,,,,,,,8,93,1
8097,13.204918032786884,2514104931,6472574,39.217332,-106.915783,27.6,39.2,,7.0,2285355.0,17752.0,128738.0,63506.0,7137.0,,70263.0,11045.0,102504.0,72357.0,52213.0,103.02,171344.0,387433.0,,,,,,,,,,,,,,8,97,0
8099,19.54621848739496,4243421953,15352639,37.958181,-102.392161,14.88,55.7,6.60166168032787,7.0,462716.0,11922.0,38812.0,11155.0,14091.0,6538.0,23643.0,1031.0,,,11989.0,64006.0,14736.0,8155.0,,,,,,,,,,,,,,8,99,0
8101,22.203125,6179900085,30284242,38.170658,-104.489892,13.0,54.5,,7.0,5968790.0,165123.0,36148.0,286181.0,292023.0,87282.0,310455.0,31160.0,204183.0,160528.0,148564.0,2609.0200000000004,126529.0,145328.0,66806.0,92.9,82.0,10.9,1.5,1.4,0.3,1.2,2.8,1.6,20.6,42.5,35.2,8,101,0
8103,43.543715846994544,8342275114,4868111,39.972621999999994,-108.20071599999999,18.38,45.5,5.609709733242132,7.0,258413.0,6545.0,39483.0,15948.0,3947.0,,5731.0,,2833.0,6795.0,6058.0,51785.01,4913.0,6463.0,,,,,,,,,,,,,,8,103,1
8107,16.511363636363637,6117602778,15831744,40.483664000000005,-106.987702,24.33,41.2,,7.0,1754119.0,24648.0,71167.0,110894.0,,30696.0,73470.0,-5178.0,87722.0,45634.0,56881.0,86774.01,88737.0,134969.0,,,,,,,,,,,,,,8,107,0
8111,7.140495867768595,1003660601,2035929,37.781074,-107.670257,35.9,36.6,,7.0,34106.0,694.0,49144.0,,,,2806.0,,,,865.0,449.0,253.01,4974.0,,,,,,,,,,,,,,8,111,0
8113,41.46530612244898,3332606123,5204095,38.009374,-108.42732600000001,17.47,46.1,,7.0,608301.0,8017.0,75876.0,54672.0,10139.0,8955.0,22913.0,236.0,26941.0,16034.0,19154.0,1049.02,49829.0,,,,,,,,,,,,,,,8,113,1
8123,48.994535519125684,10326716698,76543505,40.555960999999996,-104.383666,13.85,50.4,4.44356547540984,7.0,12593779.0,294932.0,42701.0,1090707.0,934261.0,358220.0,497848.0,47983.0,293677.0,267143.0,322435.0,971537.0,429430.0,197094.0,138421.0,90.0,81.6,8.4,0.5,1.9,0.4,1.4,5.8,1.1,14.1,38.8,46.0,8,123,1
9001,51.983606557377044,1618664453,549280549,41.227413,-73.36706099999999,37.61,53.0,4.122217453521127,1.0,100711509.0,944177.0,106666.0,2633163.0,7059120.0,2714236.0,3260675.0,2001078.0,6492003.0,2209363.0,1601051.0,243690.0,12674802.0,1984166.0,467797.0,80.2,72.3,7.9,10.2,2.7,0.2,0.8,6.0,3.4,20.4,41.4,34.8,9,1,1
9003,44.15027322404372,1903985507,40128067,41.806053000000006,-72.732916,34.56,52.0,2.9646607849162057,1.0,53426443.0,892389.0,59869.0,2136825.0,5467581.0,2038046.0,2137223.0,1404576.0,4580889.0,1577644.0,1450583.0,51986.0,10060649.0,1402031.0,438253.0,89.0,80.2,8.8,3.5,2.2,0.2,0.9,4.3,3.6,22.3,40.4,33.7,9,3,1
9005,42.69125683060109,2384058126,62393364,41.791883,-73.235404,36.49,49.8,5.056463274924468,1.0,10875467.0,182571.0,59568.0,,,,509551.0,49427.0,272547.0,167578.0,248175.0,15729.01,208508.0,351570.0,97057.0,88.1,81.7,6.4,1.4,2.5,0.2,1.4,6.4,1.4,16.2,41.1,41.3,9,5,1
9007,51.98850574712644,956491411,180679144,41.433003,-72.52278000000001,34.14,52.6,4.9828168989071004,1.0,10262435.0,163329.0,62833.0,458174.0,947637.0,305834.0,391031.0,58612.0,430436.0,154568.0,223493.0,11910.02,279890.0,274167.0,88406.0,87.1,81.2,6.0,2.1,2.7,0.1,1.2,6.8,1.4,16.6,38.0,43.9,9,7,1
9009,48.300546448087424,1565652258,667093746,41.349717,-72.900204,35.71,52.7,5.161234265944642,1.0,45073865.0,856875.0,52603.0,1822778.0,2612587.0,1639042.0,1954349.0,420326.0,2616054.0,1272324.0,1092522.0,65825.0,1954976.0,994984.0,420509.0,86.7,78.0,8.6,4.3,3.2,0.7,0.7,4.6,5.0,21.9,41.0,32.1,9,9,1
9011,36.904761904761905,1722710821,276663622,41.472651,-72.108633,38.12,52.5,,1.0,14538226.0,269801.0,53885.0,553079.0,1882811.0,350440.0,595559.0,75825.0,720296.0,154693.0,292928.0,64570.0,278592.0,535417.0,140757.0,88.6,79.3,9.3,1.8,2.7,0.5,1.0,5.5,2.5,18.9,40.8,37.8,9,11,0
9013,44.38636363636363,1062731511,17531739,41.858081,-72.340978,37.73,51.2,2.0711352379518067,1.0,7928531.0,151118.0,52466.0,300220.0,,,228695.0,36264.0,164137.0,62192.0,156657.0,41888.01,111150.0,131536.0,76194.0,87.1,80.9,6.2,1.5,4.1,0.1,1.6,5.6,1.6,15.0,40.6,42.8,9,13,1
9015,37.81843575418994,1328344260,21706060,41.824999,-71.990702,39.9,51.2,,1.0,5070159.0,116192.0,43636.0,,448333.0,89492.0,211947.0,38077.0,93350.0,71884.0,98997.0,20984.01,75606.0,94256.0,55963.0,90.0,80.9,9.1,0.8,3.6,0.0,0.6,4.9,3.0,22.0,40.5,34.5,9,15,0
10001,42.0989010989011,1518566893,549101617,39.097088,-75.50298199999999,41.71,57.3,5.509632453551912,2.0,6730431.0,174827.0,38498.0,235987.0,,91856.0,322944.0,33408.0,185356.0,108807.0,160717.0,92556.02,157779.0,243739.0,77379.0,91.6,80.3,11.3,1.4,1.7,0.5,1.1,3.8,2.9,22.1,39.8,35.3,10,1,1
10003,49.453551912568315,1104159377,175370515,39.575915,-75.644132,40.42,56.5,3.8697440383036983,2.0,28425526.0,556987.0,51034.0,1284686.0,,956115.0,1210678.0,361672.0,2999208.0,984268.0,669230.0,90707.01,4727670.0,775242.0,266545.0,89.1,80.2,8.9,3.7,2.2,0.3,0.6,4.2,2.5,22.9,43.8,30.8,10,3,1
10005,43.42896174863388,2424468472,674248696,38.673227000000004,-75.337024,50.63,57.8,3.7036460299145335,2.0,10418453.0,220251.0,47303.0,559577.0,545851.0,150901.0,497075.0,43285.0,234388.0,199224.0,228347.0,207308.02,937288.0,398417.0,95329.0,91.3,83.8,7.4,0.9,1.1,0.1,0.7,5.9,1.7,15.1,41.6,41.6,10,5,1
11001,49.70765027322405,158364992,18633403,38.904103000000006,-77.017229,,,5.385868748633881,2.0,51842801.0,681170.0,76108.0,1373411.0,162751.0,720784.0,1030420.0,2544512.0,22816806.0,2912427.0,7846242.0,31098.0,4609385.0,3369942.0,362204.0,38.1,33.0,5.1,36.0,13.7,4.6,1.6,6.0,25.4,43.4,23.5,7.6,11,1,1
12001,37.62222222222222,2266378727,242823267,29.67574,-82.357221,46.39,70.7,,5.0,10805342.0,263496.0,41008.0,268236.0,319333.0,224929.0,469414.0,131303.0,533458.0,241066.0,260553.0,20762.02,442958.0,377464.0,118260.0,83.2,72.5,10.6,4.3,2.5,2.0,2.0,6.0,3.6,24.8,44.1,27.5,12,1,0
12003,35.3268156424581,1515738958,9686120,30.324441999999998,-82.302284,45.27,70.0,,5.0,802245.0,27937.0,28716.0,18976.0,5934.0,9577.0,30412.0,2732.0,5393.0,6416.0,17316.0,8563.01,7331.0,10823.0,,,,,,,,,,,,,,12,3,0
12005,39.03551912568307,1964402055,711451660,30.238117,-85.63143000000001,63.98,69.6,,5.0,7529278.0,183974.0,40926.0,300986.0,278167.0,154373.0,440328.0,60635.0,374262.0,235100.0,191163.0,1089.02,278535.0,405534.0,83677.0,92.1,82.5,9.6,1.3,1.3,0.2,1.6,3.6,1.8,23.3,46.2,28.7,12,5,0
12009,39.51092896174863,2629853328,1402820790,28.298303999999998,-80.700331,56.28,73.6,,5.0,24141227.0,579130.0,41685.0,781404.0,2374180.0,448986.0,1044067.0,203299.0,1301104.0,733192.0,577216.0,23646.0,624113.0,694721.0,237410.0,90.4,82.8,7.6,0.4,1.0,0.7,1.4,6.1,3.0,21.7,45.6,29.7,12,9,1
12011,42.368421052631575,3126001968,300067051,26.193535,-80.476683,52.77,76.7,,5.0,89572271.0,1909632.0,46906.0,3538148.0,2053104.0,4708993.0,4811719.0,2368129.0,5981872.0,4249235.0,2909037.0,37480.0,5561901.0,2882117.0,936690.0,89.0,79.6,9.5,2.9,1.4,0.5,1.5,4.6,2.9,24.4,44.8,27.9,12,11,1
12017,34.615384615384606,1507099402,495590953,28.84364,-82.52481,52.07,71.9,,5.0,5199072.0,143621.0,36200.0,212155.0,30352.0,27775.0,217374.0,23585.0,104324.0,107336.0,121820.0,10262.0,85637.0,105391.0,43744.0,92.2,82.9,9.3,0.1,1.7,0.5,0.9,4.6,1.5,23.5,44.2,30.9,12,17,0
12021,37.412568306010925,5176791360,793072151,26.118786,-81.40095500000001,56.92,75.9,,5.0,30708249.0,365136.0,84101.0,1272111.0,290285.0,479091.0,905718.0,147819.0,1101821.0,601578.0,524896.0,246888.0,1109738.0,1049139.0,151190.0,86.8,72.3,14.5,1.8,1.6,1.1,1.0,7.7,5.8,20.4,43.3,30.6,12,21,0
12023,39.64347826086957,2065628009,9773963,30.221333,-82.623168,48.0,69.6,,5.0,2258834.0,69299.0,32595.0,61840.0,137735.0,60670.0,135161.0,8575.0,45658.0,101105.0,54798.0,19908.02,50800.0,67251.0,,,,,,,,,,1.6,23.9,52.0,22.5,12,23,1
12031,44.153005464480884,1975214580,403585903,30.335245,-81.648113,40.36,70.6,,5.0,39434433.0,926255.0,42574.0,2153141.0,1963823.0,2002297.0,2212042.0,1138880.0,3136755.0,2177267.0,1241226.0,32053.0,5587935.0,1682013.0,447807.0,88.1,79.8,8.4,2.5,2.6,0.8,1.1,4.9,4.1,25.4,45.1,25.4,12,31,1
12033,41.59289617486339,1701332835,564141187,30.611638,-87.3389,57.47,69.2,,5.0,12475686.0,315187.0,39582.0,472490.0,445992.0,337274.0,621877.0,116465.0,632432.0,376988.0,362912.0,26893.0,777087.0,433738.0,141946.0,84.8,73.9,10.9,0.9,2.7,0.6,1.3,9.8,1.7,25.7,46.1,26.5,12,33,1
12035,34.81767955801105,1257365642,221047161,29.474912,-81.286305,44.06,72.0,,5.0,4380834.0,108310.0,40447.0,89608.0,68275.0,37294.0,136669.0,44972.0,93917.0,96124.0,89391.0,2840.0200000000004,79333.0,100989.0,,,,,,,,,,0.0,23.2,47.8,29.0,12,35,0
12047,34.100746268656714,1330689578,13659798,30.491226,-82.95106899999999,47.61,68.9,,5.0,356230.0,14361.0,24805.0,,,,9257.0,,3554.0,3932.0,7155.0,12817.01,,,,,,,,,,,,,,,,12,47,0
12055,33.97520661157025,2632946297,231658824,27.342627,-81.340921,57.73,74.3,,5.0,3242929.0,100917.0,32135.0,61373.0,36203.0,32724.0,155004.0,11544.0,46360.0,105484.0,76333.0,152642.01,54517.0,69348.0,,,,,,,,,,2.0,31.3,45.5,21.3,12,55,0
12057,47.60821917808219,2642601017,635592710,27.906607,-82.349719,56.94,73.7,3.9448229782608686,5.0,60283900.0,1376238.0,43803.0,2865716.0,1982719.0,3163689.0,3724377.0,1922686.0,6832925.0,2735629.0,1701687.0,254249.0,6712131.0,2322606.0,664120.0,88.3,79.2,9.2,1.6,1.6,0.7,1.2,6.7,2.8,24.1,46.3,26.8,12,57,1
12059,40.595628415300546,1239970210,26656232,30.866221999999997,-85.81295899999999,58.86,68.3,,5.0,534345.0,19487.0,27421.0,15034.0,4488.0,,12529.0,,4437.0,,,5145.02,5907.0,,,,,,,,,,,,,,,12,59,1
12061,37.8,1302197701,295585011,27.700528000000002,-80.574789,61.53,74.2,,5.0,10380777.0,151563.0,68491.0,227651.0,134658.0,209462.0,323295.0,57994.0,369928.0,136103.0,199756.0,30267.02,295905.0,257719.0,,,,,,,,,,3.3,23.7,51.8,21.1,12,61,0
12069,38.33532934131737,2436857504,559656978,28.764113000000002,-81.712282,46.6,72.9,,5.0,12834379.0,335396.0,38266.0,518028.0,200003.0,127942.0,602382.0,105175.0,228035.0,241804.0,309933.0,95107.0,287003.0,292550.0,133547.0,91.4,81.5,9.9,0.4,0.8,0.4,0.9,6.1,1.5,22.5,47.0,29.0,12,69,0
12071,38.75409836065574,2030766730,1109263864,26.559034999999998,-81.891994,58.72,75.4,,5.0,33060033.0,722336.0,45768.0,1635587.0,348036.0,630581.0,1664901.0,271735.0,1532882.0,871488.0,941119.0,138188.0,1237910.0,1333323.0,296123.0,89.0,80.4,8.6,0.5,1.3,0.6,3.0,5.7,2.1,21.8,44.4,31.7,12,71,0
12073,40.742382271468145,1727171525,90453994,30.45931,-84.2778,58.5,69.7,1.8258666098901093,5.0,11730939.0,287822.0,40758.0,315436.0,116877.0,263914.0,583779.0,275982.0,1156935.0,284740.0,506838.0,3934.02,595270.0,373640.0,142012.0,91.3,80.2,11.1,1.2,1.5,0.7,1.5,3.7,2.5,26.0,43.9,27.6,12,73,1
